,TIME,RATE,ERROR,FRACEXP
78076,118102694.44376001,89.6432,9.46801,1.0
78077,118102695.44376001,72.40805,8.509292,1.0
78078,118102696.44376001,79.552666,8.91923,1.0
78079,118102697.44376001,85.37929,9.240091,1.0
78080,118102698.44376001,72.43083,8.510631,1.0
78081,118102699.44376001,87.28935,9.342877,1.0
78082,118102700.44376001,100.157524,10.007874,1.0
78083,118102701.44376001,69.03033,8.308449,1.0
78084,118102702.44376001,81.41482,9.023016,1.0
78085,118102703.44376001,78.23228,8.844901,1.0
78086,118102704.44376001,81.57843,9.032078,1.0
78087,118102705.44376001,89.57957,9.464648,1.0
78088,118102706.44376001,87.30784,9.343866,1.0
78089,118102707.44376001,82.47351,9.081492,1.0
78090,118102708.44376001,92.85655,9.63621,1.0
78091,118102709.44376001,74.84653,8.651389,1.0
78092,118102710.44376001,91.89518,9.586197,1.0
78093,118102711.44376001,77.18971,8.785768,1.0
78094,118102712.44376001,70.22132,8.379816,1.0
78095,118102713.44376001,78.18559,8.842261,1.0
78096,118102714.44376001,88.82216,9.424551,1.0
78097,118102715.44376001,80.493416,8.971812,1.0
78098,118102716.44376001,90.63921,9.520463,1.0
78099,118102717.44376001,88.40508,9.402398,1.0
78100,118102718.44376001,87.52428,9.355441,1.0
78101,118102719.44376001,91.04853,9.541935,1.0
78102,118102720.44376001,70.14015,8.374971,1.0
78103,118102721.44376001,89.65693,9.468735,1.0
78104,118102722.44376001,93.18351,9.653161,1.0
78105,118102723.44376001,95.393,9.766933,1.0
78106,118102724.44376001,96.73856,9.835576,1.0
78107,118102725.44376001,87.30426,9.343675,1.0
78108,118102726.44376001,89.74216,9.473234,1.0
78109,118102727.44376001,74.66481,8.640881,1.0
78110,118102728.44376001,80.43129,8.968349,1.0
78111,118102729.44376001,83.99623,9.164946,1.0
78112,118102730.44376001,107.29377,10.358271,1.0
78113,118102731.44376001,84.84976,9.211393,1.0
78114,118102732.44376001,80.46045,8.9699745,1.0
78115,118102733.44376001,80.44638,8.969191,1.0
78116,118102734.44376001,87.24243,9.340365,1.0
78117,118102735.44376001,86.179436,9.283288,1.0
78118,118102736.44376001,108.27587,10.405569,1.0
78119,118102737.44376001,79.28638,8.90429,1.0
78120,118102738.44376001,78.229515,8.844745,1.0
78121,118102739.44376001,102.5363,10.126021,1.0
78122,118102740.44376001,75.776535,8.704972,1.0
78123,118102741.44376001,80.535774,8.974173,1.0
78124,118102742.44376001,71.41416,8.45069,1.0
78125,118102743.44376001,95.45466,9.77009,1.0
78126,118102744.44376001,83.96806,9.163409,1.0
78127,118102745.44376001,98.964905,9.948111,1.0
78128,118102746.44376001,63.205124,7.950165,1.0
78129,118102747.44376001,90.86758,9.532449,1.0
78130,118102748.44376001,111.66266,10.567056,1.0
78131,118102749.44376001,76.99575,8.774722,1.0
78132,118102750.44376001,66.8253,8.174674,1.0
78133,118102751.44376001,69.129814,8.314434,1.0
78134,118102752.44376001,79.26383,8.903024,1.0
78135,118102753.44376001,79.22191,8.900669,1.0
78136,118102754.44376001,73.70962,8.58543,1.0
78137,118102755.44376001,66.62388,8.162345,1.0
78138,118102756.44376001,77.14503,8.783224,1.0
78139,118102757.44376001,78.074844,8.835997,1.0
78140,118102758.44376001,81.495415,9.027481,1.0
78141,118102759.44376001,88.46798,9.405742,1.0
78142,118102760.44376001,79.35545,8.908168,1.0
78143,118102761.44376001,95.51297,9.773074,1.0
78144,118102762.44376001,77.22674,8.787874,1.0
78145,118102763.44376001,104.545425,10.224746,1.0
78146,118102764.44376001,101.41072,10.070289,1.0
78147,118102765.44376001,85.22833,9.231919,1.0
78148,118102766.44376001,78.20421,8.843314,1.0
78149,118102767.44376001,95.52871,9.773879,1.0
78150,118102768.44376001,86.08067,9.277967,1.0
78151,118102769.44376001,77.00925,8.775492,1.0
78152,118102770.44376001,82.919174,9.105996,1.0
78153,118102771.44376001,91.83614,9.5831175,1.0
78154,118102772.44376001,86.25025,9.287102,1.0
78155,118102773.44376001,71.11617,8.433041,1.0
78156,118102774.44376001,76.91354,8.770037,1.0
78157,118102775.44376001,92.96273,9.641718,1.0
78158,118102776.44376001,69.16561,8.3165865,1.0
78159,118102777.44376001,95.57328,9.776158,1.0
78160,118102778.44376001,65.50241,8.093356,1.0
78161,118102779.44376001,94.10751,9.700903,1.0
78162,118102780.44376001,77.03372,8.776886,1.0
78163,118102781.44376001,72.65591,8.523844,1.0
78164,118102782.44376001,87.585686,9.358723,1.0
78165,118102783.44376001,82.632454,9.09024,1.0
78166,118102784.44376001,94.328316,9.712276,1.0
78167,118102785.44376001,85.08609,9.224212,1.0
78168,118102786.44376001,84.033195,9.166963,1.0
78169,118102787.44376001,76.988785,8.774325,1.0
78170,118102788.44376001,92.03104,9.593281,1.0
78171,118102789.44376001,69.253105,8.321845,1.0
78172,118102790.44376001,71.27695,8.442568,1.0
78173,118102791.44376001,76.13955,8.725798,1.0
78174,118102792.44376001,101.10289,10.054994,1.0
78175,118102793.44376001,76.155655,8.726721,1.0
78176,118102794.44376001,82.55293,9.085864,1.0
78177,118102795.44376001,93.23207,9.655676,1.0
78178,118102796.44376001,101.211044,10.06037,1.0
78179,118102797.44376001,81.84052,9.046576,1.0
78180,118102798.44376001,87.50766,9.354553,1.0
78181,118102799.44376001,75.954155,8.715168,1.0
78182,118102800.44376001,99.85559,9.992777,1.0
78183,118102801.44376001,77.216484,8.787292,1.0
78184,118102802.44376001,88.5902,9.412237,1.0
78185,118102803.44376001,81.734795,9.0407295,1.0
78186,118102804.44376001,109.29216,10.454289,1.0
78187,118102805.44376001,73.68282,8.58387,1.0
78188,118102806.44376001,82.96061,9.108272,1.0
78189,118102807.44376001,86.268845,9.288102,1.0
78190,118102808.44376001,96.55474,9.826227,1.0
78191,118102809.44376001,87.232635,9.339841,1.0
78192,118102810.44376001,87.55337,9.356996,1.0
78193,118102811.44376001,91.900024,9.58645,1.0
78194,118102812.44376001,88.401474,9.402205,1.0
78195,118102813.44376001,95.58776,9.776899,1.0
78196,118102814.44376001,68.94352,8.303224,1.0
78197,118102815.44376001,94.31035,9.711351,1.0
78198,118102816.44376001,83.950195,9.162434,1.0
78199,118102817.44376001,77.96176,8.829596,1.0
78200,118102818.44376001,78.28997,8.848162,1.0
78201,118102819.44376001,78.288216,8.8480625,1.0
78202,118102820.44376001,79.24459,8.901943,1.0
78203,118102821.44376001,95.51458,9.773156,1.0
78204,118102822.44376001,86.3782,9.293987,1.0
78205,118102823.44376001,87.53966,9.356263,1.0
78206,118102824.44376001,82.99532,9.110177,1.0
78207,118102825.44376001,79.76739,8.931259,1.0
78208,118102826.44376001,82.04087,9.057642,1.0
78209,118102827.44376001,82.73187,9.095706,1.0
78210,118102828.44376001,101.35939,10.06774,1.0
78211,118102829.44376001,60.663548,7.7886806,1.0
78212,118102830.44376001,86.161705,9.282333,1.0
78213,118102831.44376001,78.146454,8.840048,1.0
78214,118102832.44376001,89.37947,9.454072,1.0
78215,118102833.44376001,93.24067,9.656121,1.0
78216,118102834.44376001,81.62711,9.034773,1.0
78217,118102835.44376001,100.095245,10.004761,1.0
78218,118102836.44376001,81.54052,9.029979,1.0
78219,118102837.44376001,82.45272,9.080348,1.0
78220,118102838.44376001,83.9807,9.164099,1.0
78221,118102839.44376001,72.46382,8.512568,1.0
78222,118102840.44376001,82.86131,9.1028185,1.0
78223,118102841.44376001,87.45373,9.351669,1.0
78224,118102842.44376001,81.58175,9.032262,1.0
78225,118102843.44376001,89.68055,9.469981,1.0
78226,118102844.44376001,95.37907,9.766221,1.0
78227,118102845.44376001,91.74909,9.578574,1.0
78228,118102846.44376001,73.66004,8.582542,1.0
78229,118102847.44376001,86.12823,9.280529,1.0
78230,118102848.44376001,81.39669,9.022012,1.0
78231,118102849.44376001,81.96928,9.053689,1.0
78232,118102850.44376001,91.08147,9.543661,1.0
78233,118102851.44376001,80.50586,8.972506,1.0
78234,118102852.44376001,86.316246,9.290653,1.0
78235,118102853.44376001,105.694756,10.280795,1.0
78236,118102854.44376001,78.148605,8.84017,1.0
78237,118102855.44376001,75.73678,8.702688,1.0
78238,118102856.44376001,87.31197,9.344088,1.0
78239,118102857.44376001,54.18013,7.3607154,1.0
78240,118102858.44376001,95.420235,9.768328,1.0
78241,118102859.44376001,89.74078,9.473162,1.0
78242,118102860.44376001,108.28682,10.4060955,1.0
78243,118102861.44376001,76.69707,8.757687,1.0
78244,118102862.44376001,71.2159,8.4389515,1.0
78245,118102863.44376001,69.13017,8.314456,1.0
78246,118102864.44376001,82.61845,9.089469,1.0
78247,118102865.44376001,78.288704,8.84809,1.0
78248,118102866.44376001,82.77858,9.098273,1.0
78249,118102867.44376001,101.29507,10.064545,1.0
78250,118102868.44376001,77.123726,8.782011,1.0
78251,118102869.44376001,80.44058,8.968867,1.0
78252,118102870.44376001,83.91267,9.160386,1.0
78253,118102871.44376001,95.298256,9.762082,1.0
78254,118102872.44376001,71.441925,8.4523325,1.0
78255,118102873.44376001,66.890236,8.178645,1.0
78256,118102874.44376001,85.23222,9.23213,1.0
78257,118102875.44376001,89.73252,9.472725,1.0
78258,118102876.44376001,71.2569,8.4413805,1.0
78259,118102877.44376001,95.44609,9.769651,1.0
78260,118102878.44376001,84.87919,9.21299,1.0
78261,118102879.44376001,76.93003,8.770977,1.0
78262,118102880.44376001,97.55313,9.876899,1.0
78263,118102881.44376001,88.39782,9.402012,1.0
78264,118102882.44376001,81.8936,9.049508,1.0
78265,118102883.44376001,75.648094,8.697591,1.0
78266,118102884.44376001,87.16644,9.336297,1.0
78267,118102885.44376001,78.10981,8.8379755,1.0
78268,118102886.44376001,72.59471,8.520253,1.0
78269,118102887.44376001,78.361496,8.852202,1.0
78270,118102888.44376001,104.55026,10.224982,1.0
78271,118102889.44376001,86.22874,9.285943,1.0
78272,118102890.44376001,105.99205,10.295244,1.0
78273,118102891.44376001,100.92688,10.046237,1.0
78274,118102892.44376001,77.1362,8.7827215,1.0
78275,118102893.44376001,83.77348,9.152785,1.0
78276,118102894.44376001,60.912544,7.804649,1.0
78277,118102895.44376001,81.53511,9.029679,1.0
78278,118102896.44376001,65.433784,8.089115,1.0
78279,118102897.44376001,63.349403,7.9592338,1.0
78280,118102898.44376001,88.36768,9.400409,1.0
78281,118102899.44376001,67.60511,8.222233,1.0
78282,118102900.44376001,93.2342,9.655786,1.0
78283,118102901.44376001,98.764175,9.938017,1.0
78284,118102902.44376001,73.53332,8.575157,1.0
78285,118102903.44376001,67.86625,8.238097,1.0
78286,118102904.44376001,69.105896,8.312996,1.0
78287,118102905.44376001,82.87138,9.103373,1.0
78288,118102906.44376001,98.88458,9.944073,1.0
78289,118102907.44376001,87.38703,9.348104,1.0
78290,118102908.44376001,99.726654,9.986323,1.0
78291,118102909.44376001,75.939415,8.714322,1.0
78292,118102910.44376001,75.84768,8.709057,1.0
78293,118102911.44376001,73.80466,8.590963,1.0
78294,118102912.44376001,81.56425,9.031293,1.0
78295,118102913.44376001,83.75352,9.151694,1.0
78296,118102914.44376001,66.632416,8.1628685,1.0
78297,118102915.44376001,88.45492,9.405047,1.0
78298,118102916.44376001,81.83904,9.046494,1.0
78299,118102917.44376001,85.36668,9.2394085,1.0
78300,118102918.44376001,88.470665,9.405885,1.0
78301,118102919.44376001,76.88998,8.768693,1.0
78302,118102920.44376001,102.37559,10.118082,1.0
78303,118102921.44376001,80.571045,8.976137,1.0
78304,118102922.44376001,83.90664,9.160057,1.0
78305,118102923.44376001,80.35442,8.964063,1.0
78306,118102924.44376001,79.35771,8.908295,1.0
78307,118102925.44376001,76.35462,8.738113,1.0
78308,118102926.44376001,82.845856,9.10197,1.0
78309,118102927.44376001,79.31212,8.905735,1.0
78310,118102928.44376001,73.47647,8.571842,1.0
78311,118102929.44376001,70.29228,8.384049,1.0
78312,118102930.44376001,96.670944,9.832138,1.0
78313,118102931.44376001,89.533356,9.462207,1.0
78314,118102932.44376001,86.26543,9.287918,1.0
78315,118102933.44376001,87.14517,9.335157,1.0
78316,118102934.44376001,93.107506,9.649223,1.0
78317,118102935.44376001,84.15,9.173331,1.0
78318,118102936.44376001,85.192474,9.229977,1.0
78319,118102937.44376001,73.657486,8.582394,1.0
78320,118102938.44376001,94.49637,9.720924,1.0
78321,118102939.44376001,93.24654,9.6564245,1.0
78322,118102940.44376001,86.23001,9.286012,1.0
78323,118102941.44376001,81.53833,9.029858,1.0
78324,118102942.44376001,79.362915,8.9085865,1.0
78325,118102943.44376001,87.394196,9.348486,1.0
78326,118102944.44376001,94.28203,9.709893,1.0
78327,118102945.44376001,90.91918,9.535155,1.0
78328,118102946.44376001,83.89204,9.15926,1.0
78329,118102947.44376001,80.48708,8.971459,1.0
78330,118102948.44376001,76.950424,8.77214,1.0
78331,118102949.44376001,90.71299,9.524337,1.0
78332,118102950.44376001,83.858696,9.157439,1.0
78333,118102951.44376001,96.55603,9.826293,1.0
78334,118102952.44376001,65.54255,8.095836,1.0
78335,118102953.44376001,84.029236,9.166746,1.0
78336,118102954.44376001,101.18925,10.059287,1.0
78337,118102955.44376001,90.7313,9.525298,1.0
78338,118102956.44376001,80.51292,8.972899,1.0
78339,118102957.44376001,69.05228,8.30977,1.0
78340,118102958.44376001,97.81819,9.890308,1.0
78341,118102959.44376001,74.738754,8.645158,1.0
78342,118102960.44376001,75.76857,8.7045145,1.0
78343,118102961.44376001,75.768906,8.704534,1.0
78344,118102962.44376001,81.7108,9.039403,1.0
78345,118102963.44376001,80.562614,8.975668,1.0
78346,118102964.44376001,88.46062,9.405351,1.0
78347,118102965.44376001,87.49737,9.354003,1.0
78348,118102966.44376001,76.75894,8.761218,1.0
78349,118102967.44376001,89.53281,9.462177,1.0
78350,118102968.44376001,80.38021,8.965501,1.0
78351,118102969.44376001,89.53616,9.462355,1.0
78352,118102970.44376001,82.68551,9.093157,1.0
78353,118102971.44376001,92.259575,9.605185,1.0
78354,118102972.44376001,94.32096,9.711898,1.0
78355,118102973.44376001,87.42883,9.350339,1.0
78356,118102974.44376001,84.02971,9.166772,1.0
78357,118102975.44376001,79.10407,8.894047,1.0
78358,118102976.44376001,72.37148,8.507143,1.0
78359,118102977.44376001,108.05014,10.394717,1.0
78360,118102978.44376001,110.49605,10.51171,1.0
78361,118102979.44376001,89.55925,9.463575,1.0
78362,118102980.44376001,94.3202,9.711859,1.0
78363,118102981.44376001,101.20041,10.059841,1.0
78364,118102982.44376001,83.72001,9.149864,1.0
78365,118102983.44376001,83.95144,9.162501,1.0
78366,118102984.44376001,86.52885,9.302089,1.0
78367,118102985.44376001,64.317955,8.019848,1.0
78368,118102986.44376001,86.46937,9.298891,1.0
78369,118102987.44376001,80.330345,8.96272,1.0
78370,118102988.44376001,85.27282,9.234328,1.0
78371,118102989.44376001,90.785286,9.5281315,1.0
78372,118102990.44376001,79.13357,8.895705,1.0
78373,118102991.44376001,71.39023,8.449274,1.0
78374,118102992.44376001,73.65773,8.582408,1.0
78375,118102993.44376001,104.89872,10.242007,1.0
78376,118102994.44376001,79.45405,8.9137,1.0
78377,118102995.44376001,81.51926,9.028802,1.0
78378,118102996.44376001,79.332,8.906852,1.0
78379,118102997.44376001,67.7765,8.232648,1.0
78380,118102998.44376001,81.53434,9.029636,1.0
78381,118102999.44376001,87.33172,9.345144,1.0
78382,118103000.44376001,98.64377,9.931957,1.0
78383,118103001.44376001,78.1257,8.838875,1.0
78384,118103002.44376001,78.085236,8.836585,1.0
78385,118103003.44376001,62.26794,7.8910036,1.0
78386,118103004.44376001,87.51738,9.355072,1.0
78387,118103005.44376001,79.433105,8.912525,1.0
78388,118103006.44376001,56.341778,7.506116,1.0
78389,118103007.44376001,93.21911,9.6550045,1.0
78390,118103008.44376001,79.280426,8.903955,1.0
78391,118103009.44376001,69.031204,8.308502,1.0
78392,118103010.44376001,80.37679,8.96531,1.0
78393,118103011.44376001,78.15644,8.840613,1.0
78394,118103012.44376001,75.81425,8.707138,1.0
78395,118103013.44376001,110.376205,10.506008,1.0
78396,118103014.44376001,88.600006,9.412758,1.0
78397,118103015.44376001,85.32319,9.237055,1.0
78398,118103016.44376001,78.2391,8.845286,1.0
78399,118103017.44376001,87.54998,9.356814,1.0
78400,118103018.44376001,88.23579,9.393391,1.0
78401,118103019.44376001,86.23077,9.286053,1.0
78402,118103020.44376001,76.95084,8.772163,1.0
78403,118103021.44376001,94.217285,9.706559,1.0
78404,118103022.44376001,80.421844,8.967823,1.0
78405,118103023.44376001,108.21419,10.402605,1.0
78406,118103024.44376001,74.68776,8.642208,1.0
78407,118103025.44376001,84.91267,9.214807,1.0
78408,118103026.44376001,79.45576,8.913795,1.0
78409,118103027.44376001,88.565704,9.410935,1.0
78410,118103028.44376001,70.153824,8.375788,1.0
78411,118103029.44376001,78.36595,8.852454,1.0
78412,118103030.44376001,88.449776,9.404774,1.0
78413,118103031.44376001,98.91145,9.945424,1.0
78414,118103032.44376001,103.40613,10.16888,1.0
78415,118103033.44376001,100.07127,10.003563,1.0
78416,118103034.44376001,90.63292,9.520132,1.0
78417,118103035.44376001,64.1733,8.010824,1.0
78418,118103036.44376001,78.27049,8.847061,1.0
78419,118103037.44376001,89.534424,9.462263,1.0
78420,118103038.44376001,86.503265,9.300714,1.0
78421,118103039.44376001,103.20281,10.158878,1.0
78422,118103040.44376001,96.55724,9.826355,1.0
78423,118103041.44376001,65.63888,8.101783,1.0
78424,118103042.44376001,93.04599,9.646035,1.0
78425,118103043.44376001,86.242065,9.28666,1.0
78426,118103044.44376001,93.303795,9.659389,1.0
78427,118103045.44376001,80.4638,8.970161,1.0
78428,118103046.44376001,91.05474,9.542261,1.0
78429,118103047.44376001,82.70428,9.09419,1.0
78430,118103048.44376001,89.62246,9.466914,1.0
78431,118103049.44376001,74.6728,8.641342,1.0
78432,118103050.44376001,73.50986,8.573789,1.0
78433,118103051.44376001,74.9332,8.656396,1.0
78434,118103052.44376001,87.29668,9.343269,1.0
78435,118103053.44376001,89.93979,9.483659,1.0
78436,118103054.44376001,94.129395,9.70203,1.0
78437,118103055.44376001,68.00349,8.246423,1.0
78438,118103056.44376001,68.87189,8.298909,1.0
78439,118103057.44376001,74.66373,8.640818,1.0
78440,118103058.44376001,80.60541,8.978051,1.0
78441,118103059.44376001,85.11312,9.2256775,1.0
78442,118103060.44376001,88.688194,9.417441,1.0
78443,118103061.44376001,74.64053,8.639475,1.0
78444,118103062.44376001,90.83067,9.530513,1.0
78445,118103063.44376001,87.37143,9.347268,1.0
78446,118103064.44376001,78.54997,8.862843,1.0
78447,118103065.44376001,80.54552,8.974715,1.0
78448,118103066.44376001,82.62314,9.089727,1.0
78449,118103067.44376001,72.33041,8.504728,1.0
78450,118103068.44376001,86.298584,9.289703,1.0
78451,118103069.44376001,98.84268,9.941966,1.0
78452,118103070.44376001,87.34248,9.34572,1.0
78453,118103071.44376001,87.43707,9.35078,1.0
78454,118103072.44376001,94.36851,9.714345,1.0
78455,118103073.44376001,70.42935,8.39222,1.0
78456,118103074.44376001,87.27062,9.341875,1.0
78457,118103075.44376001,86.41688,9.296068,1.0
78458,118103076.44376001,80.727356,8.98484,1.0
78459,118103077.44376001,94.18267,9.704776,1.0
78460,118103078.44376001,64.26079,8.016283,1.0
78461,118103079.44376001,85.2469,9.232924,1.0
78462,118103080.44376001,69.13728,8.314883,1.0
78463,118103081.44376001,82.85881,9.102681,1.0
78464,118103082.44376001,81.40042,9.022218,1.0
78465,118103083.44376001,85.12453,9.226295,1.0
78466,118103084.44376001,82.930595,9.106624,1.0
78467,118103085.44376001,78.26846,8.846947,1.0
78468,118103086.44376001,93.27845,9.658077,1.0
78469,118103087.44376001,83.708176,9.149218,1.0
78470,118103088.44376001,95.28973,9.761645,1.0
78471,118103089.44376001,73.38014,8.566221,1.0
78472,118103090.44376001,96.37619,9.817138,1.0
78473,118103091.44376001,69.14478,8.315334,1.0
78474,118103092.44376001,89.52344,9.461682,1.0
78475,118103093.44376001,77.00846,8.775447,1.0
78476,118103094.44376001,86.48093,9.299512,1.0
78477,118103095.44376001,85.24736,9.232949,1.0
78478,118103096.44376001,79.17381,8.897966,1.0
78479,118103097.44376001,82.6385,9.090571,1.0
78480,118103098.44376001,88.42624,9.4035225,1.0
78481,118103099.44376001,75.6033,8.695016,1.0
78482,118103100.44376001,79.17611,8.898096,1.0
78483,118103101.44376001,87.32043,9.34454,1.0
78484,118103102.44376001,88.74124,9.420257,1.0
78485,118103103.44376001,101.013306,10.050537,1.0
78486,118103104.44376001,92.99568,9.643427,1.0
78487,118103105.44376001,102.08279,10.103602,1.0
78488,118103106.44376001,80.49365,8.971826,1.0
78489,118103107.44376001,79.363976,8.908647,1.0
78490,118103108.44376001,98.89668,9.944681,1.0
78491,118103109.44376001,97.52366,9.875407,1.0
78492,118103110.44376001,74.76811,8.646855,1.0
78493,118103111.44376001,78.36232,8.852249,1.0
78494,118103112.44376001,80.48084,8.971111,1.0
78495,118103113.44376001,90.87879,9.533037,1.0
78496,118103114.44376001,88.614655,9.413536,1.0
78497,118103115.44376001,84.07478,9.16923,1.0
78498,118103116.44376001,83.71325,9.149494,1.0
78499,118103117.44376001,80.458565,8.96987,1.0
78500,118103118.44376001,76.8559,8.76675,1.0
78501,118103119.44376001,81.77637,9.043029,1.0
78502,118103120.44376001,87.5862,9.358749,1.0
78503,118103121.44376001,87.280785,9.342419,1.0
78504,118103122.44376001,79.45624,8.913823,1.0
78505,118103123.44376001,91.97427,9.590322,1.0
78506,118103124.44376001,71.52937,8.457504,1.0
78507,118103125.44376001,63.060272,7.94105,1.0
78508,118103126.44376001,83.6509,9.146087,1.0
78509,118103127.44376001,75.785965,8.705514,1.0
78510,118103128.44376001,83.85376,9.15717,1.0
78511,118103129.44376001,89.51438,9.461204,1.0
78512,118103130.44376001,87.53912,9.356235,1.0
78513,118103131.44376001,93.237236,9.655943,1.0
78514,118103132.44376001,87.25072,9.340809,1.0
78515,118103133.44376001,95.28863,9.761589,1.0
78516,118103134.44376001,79.26498,8.903088,1.0
78517,118103135.44376001,70.12722,8.3742,1.0
78518,118103136.44376001,70.39596,8.39023,1.0
78519,118103137.44376001,78.2426,8.845485,1.0
78520,118103138.44376001,90.67464,9.522323,1.0
78521,118103139.44376001,88.501076,9.407501,1.0
78522,118103140.44376001,80.236885,8.957504,1.0
78523,118103141.44376001,82.51774,9.083927,1.0
78524,118103142.44376001,79.28212,8.904051,1.0
78525,118103143.44376001,68.84976,8.297576,1.0
78526,118103144.44376001,68.97823,8.305313,1.0
78527,118103145.44376001,92.020905,9.592752,1.0
78528,118103146.44376001,93.210945,9.654582,1.0
78529,118103147.44376001,69.00353,8.306836,1.0
78530,118103148.44376001,73.38037,8.566235,1.0
78531,118103149.44376001,86.25833,9.287537,1.0
78532,118103150.44376001,77.26219,8.789891,1.0
78533,118103151.44376001,95.59823,9.777434,1.0
78534,118103152.44376001,82.73505,9.0958805,1.0
78535,118103153.44376001,75.61197,8.695515,1.0
78536,118103154.44376001,82.788734,9.098831,1.0
78537,118103155.44376001,69.02995,8.308427,1.0
78538,118103156.44376001,88.477806,9.406264,1.0
78539,118103157.44376001,95.36314,9.765405,1.0
78540,118103158.44376001,80.261246,8.958864,1.0
78541,118103159.44376001,72.34674,8.505689,1.0
78542,118103160.44376001,83.90976,9.160227,1.0
78543,118103161.44376001,99.21276,9.96056,1.0
78544,118103162.44376001,78.122284,8.838681,1.0
78545,118103163.44376001,93.06953,9.647255,1.0
78546,118103164.44376001,90.81152,9.529508,1.0
78547,118103165.44376001,94.17229,9.704241,1.0
78548,118103166.44376001,95.08892,9.751355,1.0
78549,118103167.44376001,88.33454,9.398645,1.0
78550,118103168.44376001,77.125,8.782084,1.0
78551,118103169.44376001,72.51773,8.515735,1.0
78552,118103170.44376001,80.227806,8.956998,1.0
78553,118103171.44376001,97.50361,9.874392,1.0
78554,118103172.44376001,71.26927,8.442113,1.0
78555,118103173.44376001,104.30616,10.213038,1.0
78556,118103174.44376001,94.36642,9.714238,1.0
78557,118103175.44376001,82.73443,9.095847,1.0
78558,118103176.44376001,80.36288,8.964535,1.0
78559,118103177.44376001,75.851204,8.70926,1.0
78560,118103178.44376001,86.13154,9.280708,1.0
78561,118103179.44376001,93.09667,9.648662,1.0
78562,118103180.44376001,103.51136,10.174053,1.0
78563,118103181.44376001,86.23602,9.286335,1.0
78564,118103182.44376001,87.48002,9.353075,1.0
78565,118103183.44376001,93.343185,9.6614275,1.0
78566,118103184.44376001,75.93215,8.713905,1.0
78567,118103185.44376001,70.10781,8.373041,1.0
78568,118103186.44376001,79.33069,8.906777,1.0
78569,118103187.44376001,71.278305,8.442648,1.0
78570,118103188.44376001,70.03846,8.368898,1.0
78571,118103189.44376001,95.56698,9.775836,1.0
78572,118103190.44376001,87.16452,9.336194,1.0
78573,118103191.44376001,74.90474,8.654753,1.0
78574,118103192.44376001,83.85601,9.157292,1.0
78575,118103193.44376001,77.198555,8.786271,1.0
78576,118103194.44376001,98.82609,9.941132,1.0
78577,118103195.44376001,86.121735,9.28018,1.0
78578,118103196.44376001,83.89824,9.159598,1.0
78579,118103197.44376001,78.02251,8.8330345,1.0
78580,118103198.44376001,89.67009,9.469429,1.0
78581,118103199.44376001,91.952545,9.589189,1.0
78582,118103200.44376001,93.09647,9.648651,1.0
78583,118103201.44376001,91.88923,9.585887,1.0
78584,118103202.44376001,81.65232,9.036167,1.0
78585,118103203.44376001,82.77999,9.0983515,1.0
78586,118103204.44376001,104.329575,10.214185,1.0
78587,118103205.44376001,94.47838,9.719999,1.0
78588,118103206.44376001,90.95746,9.537162,1.0
78589,118103207.44376001,81.61675,9.034199,1.0
78590,118103208.44376001,95.399445,9.767264,1.0
78591,118103209.44376001,90.56737,9.516689,1.0
78592,118103210.44376001,102.195656,10.109187,1.0
78593,118103211.44376001,88.45847,9.405236,1.0
78594,118103212.44376001,82.54502,9.085429,1.0
78595,118103213.44376001,79.294014,8.904718,1.0
78596,118103214.44376001,78.10203,8.837535,1.0
78597,118103215.44376001,80.53783,8.974287,1.0
78598,118103216.44376001,81.73577,9.040784,1.0
78599,118103217.44376001,67.82646,8.2356825,1.0
78600,118103218.44376001,89.48641,9.459725,1.0
78601,118103219.44376001,89.90452,9.481799,1.0
78602,118103220.44376001,87.47498,9.352806,1.0
78603,118103221.44376001,82.95823,9.108141,1.0
78604,118103222.44376001,85.11059,9.22554,1.0
78605,118103223.44376001,72.49168,8.514204,1.0
78606,118103224.44376001,75.88744,8.71134,1.0
78607,118103225.44376001,85.124245,9.22628,1.0
78608,118103226.44376001,81.92328,9.051147,1.0
78609,118103227.44376001,72.47417,8.513176,1.0
78610,118103228.44376001,75.8248,8.707744,1.0
78611,118103229.44376001,84.135155,9.172522,1.0
78612,118103230.44376001,74.389206,8.624918,1.0
78613,118103231.44376001,86.28358,9.288896,1.0
78614,118103232.44376001,87.20844,9.338546,1.0
78615,118103233.44376001,74.83714,8.6508465,1.0
78616,118103234.44376001,81.57268,9.031759,1.0
78617,118103235.44376001,71.35998,8.447483,1.0
78618,118103236.44376001,86.08059,9.277963,1.0
78619,118103237.44376001,85.32394,9.237096,1.0
78620,118103238.44376001,93.42045,9.665425,1.0
78621,118103239.44376001,73.557594,8.576572,1.0
78622,118103240.44376001,76.92064,8.770441,1.0
78623,118103241.44376001,80.05634,8.947421,1.0
78624,118103242.44376001,72.21538,8.497963,1.0
78625,118103243.44376001,72.53584,8.516798,1.0
78626,118103244.44376001,83.76285,9.1522045,1.0
78627,118103245.44376001,97.601234,9.8793335,1.0
78628,118103246.44376001,60.938046,7.8062825,1.0
78629,118103247.44376001,91.95067,9.589091,1.0
78630,118103248.44376001,94.33299,9.712518,1.0
78631,118103249.44376001,80.28653,8.960275,1.0
78632,118103250.44376001,104.43962,10.21957,1.0
